NASA NLF-1015
 1.0000000     0.0000000
 0.9956754     0.0018547
 0.9882114     0.0053104
 0.9796369     0.0093934
 0.9706029     0.0135440
 0.9612366     0.0175292
 0.9513680     0.0214178
 0.9409607     0.0252483
 0.9300829     0.0290511
 0.9188615     0.0328435
 0.9074270     0.0366066
 0.8958748     0.0403295
 0.8842563     0.0440049
 0.8725981     0.0476254
 0.8609096     0.0511891
 0.8491917     0.0546972
 0.8374472     0.0581504
 0.8256822     0.0615479
 0.8139035     0.0648871
 0.8021169     0.0681651
 0.7903273     0.0713795
 0.7785379     0.0745269
 0.7667505     0.0776036
 0.7549657     0.0806063
 0.7431829     0.0835322
 0.7314014     0.0863784
 0.7196212     0.0891422
 0.7078423     0.0918206
 0.6960664     0.0944090
 0.6842996     0.0969016
 0.6725524     0.0992917
 0.6608392     0.1015713
 0.6491712     0.1037288
 0.6375502     0.1057542
 0.6259687     0.1076388
 0.6144123     0.1093779
 0.6028652     0.1109714
 0.5913125     0.1124191
 0.5797398     0.1137202
 0.5681339     0.1148759
 0.5564848     0.1158917
 0.5447868     0.1167732
 0.5330385     0.1175253
 0.5212425     0.1181524
 0.5094032     0.1186591
 0.4975266     0.1190498
 0.4856203     0.1193293
 0.4736928     0.1195008
 0.4617513     0.1195656
 0.4498008     0.1195252
 0.4378446     0.1193810
 0.4258843     0.1191341
 0.4139218     0.1187850
 0.4019595     0.1183344
 0.3900006     0.1177829
 0.3780488     0.1171304
 0.3661072     0.1163764
 0.3541783     0.1155206
 0.3422641     0.1145622
 0.3303662     0.1135005
 0.3184869     0.1123343
 0.3066285     0.1110629
 0.2947939     0.1096850
 0.2829868     0.1081989
 0.2712110     0.1066030
 0.2594714     0.1048957
 0.2477727     0.1030749
 0.2361200     0.1011376
 0.2245169     0.0990808
 0.2129666     0.0969013
 0.2014734     0.0945957
 0.1900436     0.0921606
 0.1786860     0.0895936
 0.1674113     0.0868912
 0.1562311     0.0840489
 0.1451559     0.0810626
 0.1341984     0.0779271
 0.1233787     0.0746371
 0.1127237     0.0711913
 0.1022638     0.0675885
 0.0920190     0.0638229
 0.0819957     0.0598851
 0.0722326     0.0557716
 0.0628639     0.0515242
 0.0540661     0.0472221
 0.0459042     0.0429003
 0.0382999     0.0385259
 0.0313026     0.0341330
 0.0253160     0.0300261
 0.0205192     0.0264425
 0.0166773     0.0232979
 0.0134812     0.0204159
 0.0107242     0.0176639
 0.0083071     0.0150013
 0.0062498     0.0125304
 0.0045599     0.0103504
 0.0031871     0.0084694
 0.0021034     0.0068276
 0.0012793     0.0053452
 0.0006805     0.0039604
 0.0002860     0.0026284
 0.0000892     0.0013127
 0.0000940    -0.0000174
 0.0002945    -0.0013691
 0.0006916    -0.0027366
 0.0013002    -0.0041047
 0.0021477    -0.0054412
 0.0032710    -0.0067027
 0.0047121    -0.0078878
 0.0065231    -0.0090134
 0.0087640    -0.0101162
 0.0114756    -0.0112761
 0.0146877    -0.0125804
 0.0184807    -0.0140248
 0.0228919    -0.0155506
 0.0279870    -0.0170846
 0.0339937    -0.0186194
 0.0412345    -0.0201883
 0.0499305    -0.0218229
 0.0597828    -0.0234400
 0.0701735    -0.0249122
 0.0808964    -0.0262206
 0.0920222    -0.0273918
 0.1035259    -0.0284449
 0.1152631    -0.0293823
 0.1271044    -0.0302032
 0.1390022    -0.0309164
 0.1509703    -0.0315337
 0.1630211    -0.0320652
 0.1751485    -0.0325202
 0.1873324    -0.0329053
 0.1995546    -0.0332248
 0.2118037    -0.0334836
 0.2240755    -0.0336865
 0.2363688    -0.0338364
 0.2486817    -0.0339362
 0.2610117    -0.0339886
 0.2733556    -0.0339957
 0.2857101    -0.0339591
 0.2980724    -0.0338801
 0.3104395    -0.0337603
 0.3228090    -0.0336002
 0.3351794    -0.0334002
 0.3475503    -0.0331605
 0.3599223    -0.0328813
 0.3722964    -0.0325630
 0.3846723    -0.0322058
 0.3970480    -0.0318103
 0.4094198    -0.0313771
 0.4217822    -0.0309046
 0.4341272    -0.0303896
 0.4464447    -0.0298292
 0.4587223    -0.0292204
 0.4709469    -0.0285589
 0.4831114    -0.0278370
 0.4952174    -0.0270464
 0.5072757    -0.0261784
 0.5193048    -0.0252257
 0.5313259    -0.0241884
 0.5433586    -0.0230681
 0.5554201    -0.0218662
 0.5675255    -0.0205843
 0.5796877    -0.0192290
 0.5919150    -0.0178105
 0.6042096    -0.0163399
 0.6165673    -0.0148296
 0.6289773    -0.0132905
 0.6414257    -0.0117316
 0.6538963    -0.0101621
 0.6663711    -0.0085913
 0.6788313    -0.0070290
 0.6912614    -0.0054838
 0.7036519    -0.0039636
 0.7159992    -0.0024754
 0.7283048    -0.0010254
 0.7405717     0.0003800
 0.7528018     0.0017341
 0.7649954     0.0030307
 0.7771515     0.0042627
 0.7892676     0.0054228
 0.8013409     0.0065032
 0.8133677     0.0074963
 0.8253436     0.0083945
 0.8372639     0.0091886
 0.8491238     0.0098689
 0.8609193     0.0104266
 0.8726454     0.0108522
 0.8842930     0.0111346
 0.8958468     0.0112632
 0.9072867     0.0112278
 0.9185817     0.0110128
 0.9296839     0.0106009
 0.9405326     0.0099807
 0.9510522     0.0091329
 0.9611510     0.0080373
 0.9707390     0.0066909
 0.9797248     0.0050982
 0.9880270     0.0032832
 0.9955330     0.0013213
 1.0000000     0.0000000
