CLARK Y AIRFOIL
 1.0000000     0.0000000
 0.9914636     0.0020375
 0.9755462     0.0058246
 0.9570193     0.0101865
 0.9371493     0.0147749
 0.9167539     0.0193719
 0.8961422     0.0239073
 0.8754525     0.0283535
 0.8547383     0.0326952
 0.8340110     0.0369247
 0.8132728     0.0410388
 0.7925265     0.0450331
 0.7717684     0.0489055
 0.7509967     0.0526539
 0.7302095     0.0562779
 0.7094129     0.0597753
 0.6886149     0.0631421
 0.6678374     0.0663701
 0.6470929     0.0694431
 0.6263778     0.0723512
 0.6056939     0.0750804
 0.5850232     0.0776226
 0.5643506     0.0799745
 0.5436667     0.0821350
 0.5229707     0.0841041
 0.5022703     0.0858808
 0.4815877     0.0874607
 0.4609527     0.0888312
 0.4403775     0.0899747
 0.4198582     0.0908761
 0.3993845     0.0915200
 0.3789040     0.0918971
 0.3583587     0.0920193
 0.3377345     0.0919055
 0.3170441     0.0915765
 0.2963395     0.0910550
 0.2758263     0.0903484
 0.2556888     0.0893893
 0.2359537     0.0880986
 0.2166146     0.0864041
 0.1976344     0.0842382
 0.1788897     0.0815377
 0.1602642     0.0782923
 0.1418118     0.0745333
 0.1236991     0.0702874
 0.1061237     0.0655584
 0.0891952     0.0603379
 0.0732319     0.0547721
 0.0588937     0.0490945
 0.0465745     0.0434191
 0.0363370     0.0378584
 0.0280608     0.0325162
 0.0214764     0.0274659
 0.0162450     0.0228250
 0.0120310     0.0187417
 0.0086033     0.0152403
 0.0058538     0.0121545
 0.0036861     0.0093341
 0.0020297     0.0066886
 0.0008588     0.0041604
 0.0001715     0.0017278
 0.0000000    -0.0005990
 0.0003232    -0.0029198
 0.0011924    -0.0052955
 0.0025686    -0.0076597
 0.0044328    -0.0100045
 0.0067992    -0.0123175
 0.0097150    -0.0145809
 0.0132935    -0.0167101
 0.0177131    -0.0185879
 0.0232092    -0.0202140
 0.0301969    -0.0217318
 0.0391419    -0.0234677
 0.0502629    -0.0251963
 0.0639335    -0.0265972
 0.0804463    -0.0276503
 0.0991381    -0.0285412
 0.1187171    -0.0291614
 0.1388458    -0.0294889
 0.1592697    -0.0295478
 0.1799336    -0.0293714
 0.2008065    -0.0290013
 0.2218584    -0.0284773
 0.2430718    -0.0278339
 0.2644373    -0.0271062
 0.2859379    -0.0263305
 0.3075001    -0.0255442
 0.3290795    -0.0247733
 0.3506889    -0.0240139
 0.3723167    -0.0232606
 0.3939514    -0.0225089
 0.4155882    -0.0217537
 0.4372254    -0.0209951
 0.4588650    -0.0202327
 0.4805087    -0.0194698
 0.5021531    -0.0187060
 0.5238001    -0.0179432
 0.5454490    -0.0171817
 0.5670997    -0.0164209
 0.5887519    -0.0156600
 0.6104037    -0.0148991
 0.6320541    -0.0141383
 0.6537021    -0.0133769
 0.6753470    -0.0126150
 0.6969909    -0.0118542
 0.7186348    -0.0110928
 0.7402780    -0.0103320
 0.7619204    -0.0095705
 0.7835624    -0.0088098
 0.8052039    -0.0080483
 0.8268453    -0.0072877
 0.8484859    -0.0065262
 0.8701226    -0.0057657
 0.8917424    -0.0050051
 0.9133040    -0.0042470
 0.9346737    -0.0034955
 0.9554751    -0.0027639
 0.9747665    -0.0020856
 0.9912178    -0.0015074
 0.9999981    -0.0011979
