SD7062 (14%)
 1.0000000     0.0000000
 0.9948997     0.0008476
 0.9865124     0.0023869
 0.9771230     0.0042475
 0.9666652     0.0064174
 0.9551658     0.0088606
 0.9427697     0.0115242
 0.9296994     0.0143385
 0.9161736     0.0172422
 0.9023286     0.0201980
 0.8882566     0.0231901
 0.8740316     0.0262074
 0.8597125     0.0292403
 0.8453469     0.0322816
 0.8309697     0.0353235
 0.8166039     0.0383577
 0.8022620     0.0413786
 0.7879497     0.0443814
 0.7736720     0.0473615
 0.7594338     0.0503141
 0.7452394     0.0532340
 0.7310918     0.0561158
 0.7169928     0.0589546
 0.7029427     0.0617456
 0.6889388     0.0644846
 0.6749759     0.0671680
 0.6610471     0.0697932
 0.6471478     0.0723583
 0.6332771     0.0748608
 0.6194375     0.0772974
 0.6056321     0.0796644
 0.5918605     0.0819580
 0.5781191     0.0841754
 0.5644018     0.0863147
 0.5507048     0.0883746
 0.5370282     0.0903533
 0.5233757     0.0922482
 0.5097531     0.0940558
 0.4961642     0.0957723
 0.4826105     0.0973944
 0.4690915     0.0989190
 0.4556066     0.1003434
 0.4421559     0.1016648
 0.4287403     0.1028805
 0.4153621     0.1039874
 0.4020247     0.1049822
 0.3887333     0.1058619
 0.3754941     0.1066231
 0.3623139     0.1072615
 0.3491983     0.1077726
 0.3361518     0.1081523
 0.3231784     0.1083967
 0.3102825     0.1085013
 0.2974693     0.1084624
 0.2847444     0.1082761
 0.2721160     0.1079380
 0.2595949     0.1074444
 0.2471945     0.1067919
 0.2349294     0.1059763
 0.2228127     0.1049927
 0.2108548     0.1038371
 0.1990652     0.1025060
 0.1874588     0.1009967
 0.1760548     0.0993087
 0.1648767     0.0974426
 0.1539505     0.0953980
 0.1433005     0.0931771
 0.1329500     0.0907843
 0.1229258     0.0882253
 0.1132562     0.0855103
 0.1039687     0.0826530
 0.0950958     0.0796703
 0.0866701     0.0765848
 0.0787188     0.0734221
 0.0712647     0.0702057
 0.0643205     0.0669602
 0.0578846     0.0637097
 0.0519493     0.0604749
 0.0465007     0.0572757
 0.0415162     0.0541294
 0.0369687     0.0510492
 0.0328319     0.0480451
 0.0290770     0.0451252
 0.0256725     0.0422945
 0.0225884     0.0395538
 0.0197988     0.0369007
 0.0172777     0.0343319
 0.0150002     0.0318440
 0.0129429     0.0294331
 0.0110896     0.0270960
 0.0094280     0.0248300
 0.0079457     0.0226319
 0.0066298     0.0204987
 0.0054682     0.0184272
 0.0044481     0.0164142
 0.0035557     0.0144569
 0.0027784     0.0125520
 0.0021050     0.0106961
 0.0015257     0.0088857
 0.0010319     0.0071174
 0.0006200     0.0053891
 0.0003005     0.0037018
 0.0000852     0.0020540
-0.0000156     0.0004419
 0.0000090    -0.0011397
 0.0001717    -0.0026976
 0.0004875    -0.0042391
 0.0009628    -0.0057639
 0.0015986    -0.0072631
 0.0023998    -0.0087238
 0.0033750    -0.0101270
 0.0045357    -0.0114459
 0.0058921    -0.0126597
 0.0074488    -0.0137750
 0.0092082    -0.0148048
 0.0111694    -0.0157665
 0.0133236    -0.0166847
 0.0156503    -0.0175925
 0.0181468    -0.0185047
 0.0208318    -0.0194187
 0.0237271    -0.0203309
 0.0268594    -0.0212385
 0.0302637    -0.0221398
 0.0339884    -0.0230357
 0.0380899    -0.0239267
 0.0426345    -0.0248142
 0.0476982    -0.0257008
 0.0533595    -0.0265918
 0.0596911    -0.0274867
 0.0667546    -0.0283716
 0.0745872    -0.0292293
 0.0832153    -0.0300454
 0.0926703    -0.0308059
 0.1029448    -0.0314962
 0.1139738    -0.0321064
 0.1256466    -0.0326256
 0.1378297    -0.0330418
 0.1504087    -0.0333511
 0.1633147    -0.0335545
 0.1764924    -0.0336559
 0.1898900    -0.0336617
 0.2034632    -0.0335785
 0.2171748    -0.0334118
 0.2309953    -0.0331683
 0.2449036    -0.0328540
 0.2588847    -0.0324727
 0.2729277    -0.0320285
 0.2870266    -0.0315255
 0.3011766    -0.0309671
 0.3153724    -0.0303571
 0.3296068    -0.0296992
 0.3438732    -0.0289963
 0.3581680    -0.0282505
 0.3724918    -0.0274637
 0.3868496    -0.0266378
 0.4012469    -0.0257758
 0.4156861    -0.0248812
 0.4301660    -0.0239579
 0.4446825    -0.0230096
 0.4592321    -0.0220392
 0.4738142    -0.0210497
 0.4884308    -0.0200439
 0.5030845    -0.0190246
 0.5177730    -0.0179955
 0.5324876    -0.0169607
 0.5472125    -0.0159244
 0.5619302    -0.0148907
 0.5766277    -0.0138625
 0.5912977    -0.0128428
 0.6059381    -0.0118339
 0.6205494    -0.0108385
 0.6351321    -0.0098593
 0.6496868    -0.0088989
 0.6642142    -0.0079599
 0.6787141    -0.0070445
 0.6931857    -0.0061552
 0.7076274    -0.0052945
 0.7220374    -0.0044649
 0.7364155    -0.0036691
 0.7507630    -0.0029099
 0.7650819    -0.0021895
 0.7793722    -0.0015100
 0.7936290    -0.0008734
 0.8078435    -0.0002822
 0.8220051     0.0002597
 0.8361044     0.0007479
 0.8501335     0.0011785
 0.8640801     0.0015474
 0.8779181     0.0018505
 0.8916081     0.0020834
 0.9050971     0.0022386
 0.9183212     0.0023088
 0.9312057     0.0022888
 0.9436480     0.0021768
 0.9555257     0.0019753
 0.9666943     0.0016900
 0.9770109     0.0013309
 0.9863974     0.0008953
 0.9948573     0.0003829
 1.0000100     0.0000000
