GOE 632 AIRFOIL
 1.0000000     0.0000000
 0.9948315     0.0012449
 0.9864633     0.0032507
 0.9772494     0.0054453
 0.9670834     0.0078496
 0.9559106     0.0104716
 0.9438029     0.0132886
 0.9310127     0.0162335
 0.9178740     0.0192184
 0.9046521     0.0221734
 0.8914516     0.0250680
 0.8782511     0.0279119
 0.8650151     0.0307248
 0.8517195     0.0335242
 0.8383518     0.0363250
 0.8249123     0.0391400
 0.8114142     0.0419795
 0.7978855     0.0448510
 0.7843647     0.0477521
 0.7708848     0.0506621
 0.7574657     0.0535602
 0.7441146     0.0564286
 0.7308269     0.0592527
 0.7175871     0.0620206
 0.7043691     0.0647228
 0.6911370     0.0673527
 0.6778532     0.0699162
 0.6644907     0.0724252
 0.6510345     0.0748891
 0.6374824     0.0773149
 0.6238468     0.0797075
 0.6101554     0.0820694
 0.5964520     0.0844010
 0.5827911     0.0866931
 0.5692189     0.0889241
 0.5557651     0.0910743
 0.5424440     0.0931279
 0.5292562     0.0950724
 0.5161906     0.0968980
 0.5032260     0.0985964
 0.4903324     0.1001618
 0.4774787     0.1015967
 0.4646387     0.1029069
 0.4517909     0.1040966
 0.4389188     0.1051688
 0.4260097     0.1061256
 0.4130554     0.1069682
 0.4000523     0.1076973
 0.3870010     0.1083119
 0.3739094     0.1088044
 0.3607959     0.1091659
 0.3476896     0.1093878
 0.3346302     0.1094628
 0.3216662     0.1093857
 0.3088524     0.1091541
 0.2962461     0.1087684
 0.2839005     0.1082293
 0.2718406     0.1075344
 0.2600558     0.1066803
 0.2485094     0.1056620
 0.2371454     0.1044710
 0.2258917     0.1030936
 0.2146591     0.1015084
 0.2033344     0.0996831
 0.1917676     0.0975713
 0.1797999     0.0951515
 0.1673984     0.0924505
 0.1547805     0.0895652
 0.1424505     0.0866696
 0.1308969     0.0838412
 0.1202039     0.0810212
 0.1102016     0.0781179
 0.1006389     0.0750202
 0.0912312     0.0716141
 0.0818428     0.0679617
 0.0727705     0.0643383
 0.0645381     0.0609785
 0.0573295     0.0578028
 0.0510087     0.0546861
 0.0453892     0.0515409
 0.0403291     0.0483700
 0.0357396     0.0452027
 0.0315615     0.0420621
 0.0277523     0.0389668
 0.0242792     0.0359325
 0.0211020     0.0329636
 0.0181827     0.0300716
 0.0155143     0.0272997
 0.0130922     0.0246900
 0.0109051     0.0222641
 0.0089665     0.0200252
 0.0072731     0.0179535
 0.0058034     0.0160215
 0.0045340     0.0142038
 0.0034445     0.0124795
 0.0025189     0.0108313
 0.0017447     0.0092452
 0.0011128     0.0077096
 0.0006170     0.0062145
 0.0002534     0.0047513
 0.0000210     0.0033122
-0.0000793     0.0018897
-0.0000438     0.0004765
 0.0001334    -0.0009345
 0.0004513    -0.0023477
 0.0009062    -0.0037650
 0.0014965    -0.0051877
 0.0022232    -0.0066160
 0.0030896    -0.0080495
 0.0041013    -0.0094863
 0.0052660    -0.0109228
 0.0065940    -0.0123528
 0.0080978    -0.0137659
 0.0097916    -0.0151453
 0.0116900    -0.0164639
 0.0138043    -0.0176811
 0.0161529    -0.0187727
 0.0187641    -0.0197411
 0.0216678    -0.0206025
 0.0248931    -0.0213955
 0.0284694    -0.0221771
 0.0324406    -0.0229543
 0.0368537    -0.0237113
 0.0417525    -0.0244263
 0.0471841    -0.0250729
 0.0532121    -0.0256205
 0.0599501    -0.0260627
 0.0675565    -0.0264382
 0.0761855    -0.0268389
 0.0858942    -0.0273760
 0.0965865    -0.0280074
 0.1080956    -0.0286167
 0.1202792    -0.0291443
 0.1329770    -0.0295872
 0.1460310    -0.0299529
 0.1593379    -0.0302576
 0.1728542    -0.0305127
 0.1865429    -0.0307254
 0.2003587    -0.0309043
 0.2142499    -0.0310557
 0.2281663    -0.0311760
 0.2420675    -0.0312598
 0.2559255    -0.0313017
 0.2697244    -0.0312971
 0.2834599    -0.0312416
 0.2971390    -0.0311307
 0.3107787    -0.0309615
 0.3244007    -0.0307430
 0.3380240    -0.0304897
 0.3516629    -0.0302159
 0.3653275    -0.0299358
 0.3790237    -0.0296643
 0.3927531    -0.0294162
 0.4065126    -0.0292064
 0.4202952    -0.0290430
 0.4340936    -0.0289262
 0.4479009    -0.0288557
 0.4617111    -0.0288311
 0.4755191    -0.0288521
 0.4893207    -0.0289182
 0.5031125    -0.0290288
 0.5168920    -0.0291795
 0.5306581    -0.0293577
 0.5444105    -0.0295501
 0.5581500    -0.0297433
 0.5718783    -0.0299240
 0.5855981    -0.0300791
 0.5993131    -0.0301954
 0.6130278    -0.0302616
 0.6267453    -0.0302743
 0.6404659    -0.0302326
 0.6541868    -0.0301357
 0.6679016    -0.0299827
 0.6816013    -0.0297729
 0.6952735    -0.0295059
 0.7089031    -0.0291812
 0.7224748    -0.0287958
 0.7359788    -0.0283447
 0.7494124    -0.0278230
 0.7627790    -0.0272255
 0.7760878    -0.0265472
 0.7893540    -0.0257821
 0.8025979    -0.0249240
 0.8158440    -0.0239680
 0.8291117    -0.0229149
 0.8424082    -0.0217668
 0.8557283    -0.0205267
 0.8690535    -0.0191994
 0.8823521    -0.0177914
 0.8955802    -0.0163116
 0.9086828    -0.0147692
 0.9215719    -0.0131607
 0.9340987    -0.0114835
 0.9460848    -0.0097484
 0.9573724    -0.0079771
 0.9678725    -0.0062020
 0.9775790    -0.0044511
 0.9865379    -0.0027409
 0.9948179    -0.0010795
 1.0000000     0.0000000
